created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,,,,,,,,,,,,,,,
Sat Sep 09 13:53:23 +0000 2023,1.70051E+18,@cakimiNOW Pasangan Capres yg selalu di Ridoih  Allah SWT  Aamiin 🤲,0,0,0,0,in,1.68671E+18,1.70038E+18,IrwanIb92314885,https://twitter.com/IrwanIb92314885/status/1700507697333092458,,,,,,,,,,,,,,,
Sat Sep 09 13:52:33 +0000 2023,1.70051E+18,Lihat Vidio ini Makaaa.....goyah lah capres yg onoh,0,1,3,11,in,1.6167E+18,1.70051E+18,YoseYos82240769,https://twitter.com/YoseYos82240769/status/1700507486946832895,,,,,,,,,,,,,,,
Sat Sep 09 13:52:07 +0000 2023,1.70051E+18,@BradHarizz @ganjarpranowo Disitu tidak tertulis,,,,,,,,,,,,,,,,,,,,,,,,
created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,,,,,,,,,,,,,,,
Sat Sep 02 23:59:52 +0000 2023,1.69812E+18,@Fahrihamzah Capres yg kerjanya sat...set...suka lari marathon....,0,0,0,0,in,2673216385,1.69726E+18,bentos191,https://twitter.com/bentos191/status/1698123606507794794,,,,,,,,,,,,,,,
Sat Sep 02 23:59:52 +0000 2023,1.69812E+18,@AdhiRyansah @Naz_lira Ameennn kita liat capres bukan cawapres,0,1,0,2,in,259988401,1.69787E+18,bonniebulb,https://twitter.com/bonniebulb/status/1698123606432358500,,,,,,,,,,,,,,,
Sat Sep 02 23:59:14 +0000 2023,1.69812E+18,@DPP_PKB @aniesbaswedan @cakimiNOW Capres - Cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:59:05 +0000 2023,1.69812E+18,Deklarasi pasangan bakal Capres dan Cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:58:55 +0000 2023,1.69812E+18,PBNU: TIDAK BENAR DUET Capres &amp  Cawapres ANIES-CAK IMIN DIRESTUI KIAI NU https://t.co/vg1n3Fw4c6… @DjogdjaKembali @PakJenggot___ @Boss40199095 @adi_adi02115829 @ISumanata @SAPAR752 @Bambang_Budimab @2Harjo @kelananga @Bintang3Aku @aguskuswanto151 @Yoyonenindyo https://t.co/RmgAVwDdX0,1,1,3,12,in,1.01333E+18,1.69812E+18,cagubnyinyir2,https://twitter.com/cagubnyinyir2/status/1698123368204288133,,,,,,,,,,,,,,,
Sat Sep 02 23:58:42 +0000 2023,1.69812E+18,Setelah adabnya Anies diperlihatkan dengan begitu jelas,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:58:38 +0000 2023,1.69812E+18,"Heee @musniumar suara Arek Suroboyo di pilpres 2024 #GanjarSijiGanjarKabeh  dan tidak akan pilih  capres/cawapres Penghianat"" https://t.co/VY9TJ2Wpks""",0,0,0,0,in,1.34263E+18,1.69812E+18,GRANDFATHER_71,https://twitter.com/GRANDFATHER_71/status/1698123296318083346,,,,,,,,,,,,,,,
Sat Sep 02 23:58:23 +0000 2023,1.69812E+18,@AlissaWahid @GUSDURians Siapapun capres yg menang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:57:45 +0000 2023,1.69812E+18,@Tjel0up dalam koalisi hrs ada pemimpin nya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:57:01 +0000 2023,1.69812E+18,@CNNIndonesia Indonesia masih sibuk copras capres 🤣🤣🤣🤣,0,1,0,0,in,9.22854E+17,1.69795E+18,musyaffa2013,https://twitter.com/musyaffa2013/status/1698122891743945109,,,,,,,,,,,,,,,
Sat Sep 02 23:56:21 +0000 2023,1.69812E+18,@Hasbil_Lbs Realistis ajak abangku,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:54:36 +0000 2023,1.69812E+18,@DPP_PKB @aniesbaswedan @cakimiNOW Siap mendukung 100% full.. Anies Baswedan capres dan Gus Muhaimin cawapres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:54:34 +0000 2023,1.69812E+18,@Andiarief__ lebih baik berkarya dulu  jadi walikota atau gubernur agar bisa terlihat kerja nyatanya bukan hanya sekedar pandai bicara,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:54:32 +0000 2023,1.69812E+18,Koalisi Perubahan untuk Persatuan (KPP) baru saja mendeklarasikan capres dan cawapres mereka di Pilpres 2024. #newsupdate #update #news #text https://t.co/SBpeYgloFS,0,1,0,14,in,7.59693E+17,1.69812E+18,kumparan,https://twitter.com/kumparan/status/1698122268029894979,,,,,,,,,,,,,,,
Sat Sep 02 23:54:31 +0000 2023,1.69812E+18,Capres-cawapres Amin menang,0,0,0,0,in,1.37495E+18,1.69812E+18,MUHAMMA79401264,https://twitter.com/MUHAMMA79401264/status/1698122263273550134,,,,,,,,,,,,,,,
Sat Sep 02 23:54:14 +0000 2023,1.69812E+18,Dari sini kita bisa belajar ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:54:05 +0000 2023,1.69812E+18,daripada sibuk copras capres mending mikirin kedepan apakah kita msih bisa berdaulat dngn tubuh sendiri menerima atw tidak di vaksin???  #WaspadaElitGlobal #NWO,1,0,3,2,in,1.39286E+18,1.69812E+18,cha_malla,https://twitter.com/cha_malla/status/1698122152229421068,,,,,,,,,,,,,,,
Sat Sep 02 23:54:02 +0000 2023,1.69812E+18,@Dennysiregar7 @DPP_PKB @PKSejahtera Jangan mudah di provokasi si kompor @Dennysiregar7,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:53:51 +0000 2023,1.69812E+18,@Cak_Hariy @cakimiNOW gak papa cak ngaku NU untuk dukung capres cawapres yg mana aja,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:53:45 +0000 2023,1.69812E+18,@ajengcute16__ Politisi Surya Paloh.. tentu sudah baca salah satu teman koalisi tak dipercaya 100%.. perlu cari jangkar baru untuk pastikan @aniesbaswedan tetap capres 2024..,0,0,0,0,in,380212656,1.69777E+18,azhar_can,https://twitter.com/azhar_can/status/1698122069417099455,,,,,,,,,,,,,,,
Sat Sep 02 23:53:29 +0000 2023,1.69812E+18,@F412Fi @msaid_didu @AgusYudhoyono Demokrat kehilangan nasionalis nya....terlihat abu2. Dimulai sby mimpi dgn mega Setelah itu ahy-puan bertemu. Semua nama calon wakil ditolak demokrat. Ya nasdem takut lah kalo demokrat tiba2 keluar koalisi dan anis gagal,0,0,0,3,in,1.67979E+18,1.6981E+18,edo_870,https://twitter.com/edo_870/status/1698122001590960484,,,,,,,,,,,,,,,
Sat Sep 02 23:53:08 +0000 2023,1.69812E+18,@WagimanDeep212_ Masalahnya lagi di depan wartawan umumkan capres cawapres....ehhh backsound nya Ganjar siji Ganjar kabehhhh...wkwkwk .... Indonesia,0,0,0,2,in,434704208,1.69796E+18,ArfanHermawan,https://twitter.com/ArfanHermawan/status/1698121915754492414,,,,,,,,,,,,,,,
Sat Sep 02 23:52:57 +0000 2023,1.69812E+18,@jansen_jsp Kl sekarang posisi 3 capres imbang.. pdip jg ketar ketir kalo cak imin bisa bawa basis Nu   . Jujur aja Ahy tdk punya basis massa,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:52:16 +0000 2023,1.69812E+18,@MarahIchsan @islah_bahrawi Bukannya semua capres berusaha menarik suara NU? Ganjar kmrn juga dekat2 sama imin dan mbak yenny,0,0,0,0,in,1.35262E+18,1.6976E+18,Toples88735035,https://twitter.com/Toples88735035/status/1698121695075406233,,,,,,,,,,,,,,,
Sat Sep 02 23:51:26 +0000 2023,1.69812E+18,Caja de Ahorros y préstamos de los Obreros,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:51:10 +0000 2023,1.69812E+18,@AgusYudhoyono Berfikir positif saja mas,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:50:50 +0000 2023,1.69812E+18,@DPP_PKB @aniesbaswedan @cakimiNOW Selamat Gus Muhaimin dan Anies Baswedan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:50:44 +0000 2023,1.69812E+18,@VIVAcoid Yakin anis-imin lancar daftar di oktober ini jadi capres dan cawapres?  Kok ragu ya?,0,1,0,2,in,271518094,1.69812E+18,percetakanku,https://twitter.com/percetakanku/status/1698121311015571582,,,,,,,,,,,,,,,
Sat Sep 02 23:50:44 +0000 2023,1.69812E+18,Kaum pergerakan sejati akan selalu mengikatkan dirinya pd sejarah masa lalu dimana Bangsa ini berhasil mengusir  dan menumbangkan imperealisme-kolonialisme. Itu penting sebagai modal dan spirit perjuangan. Itulah yg terjadi pd deklarasi pasangan Capres dan Cawapres Pak…,0,1,1,14,in,7.60369E+17,1.69812E+18,idhamarsyadNow,https://twitter.com/idhamarsyadNow/status/1698121309543378958,,,,,,,,,,,,,,,
Sat Sep 02 23:50:24 +0000 2023,1.69812E+18,PKB tidak mewakili NU. PKB sendiri juga tidak benar2 utuh. Di PKB juga ada yang tidak menyukai kepemimpinan Muhaimin. Di PKB juga ada yang tidak menyukai terwujudnya duet capres-cawapres Anies-Muhaimin. Bahkan masih ada kubu yang suka menyebut dirinya sebagai kubu PKB Gus Dur.,0,0,0,0,in,1.60368E+18,1.69812E+18,nvn_hdyt,https://twitter.com/nvn_hdyt/status/1698121226424811621,,,,,,,,,,,,,,,
Sat Sep 02 23:49:20 +0000 2023,1.69812E+18,@Hasbil_Lbs https://t.co/yc5FgsKbRO Ada yg dikibuli sampai 3 x dapat posisi di kabinet Jokowi... Tapi tak kunjung tiba di posisi itu.. Lalu ada seorang Capres intens mengajak AHY 7 x yg ternyata dia sendiri yg mengulur wkt,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:48:24 +0000 2023,1.69812E+18,@conan_idn Ke duanya penghianat..Di  NU   gak ada capres..,0,0,0,0,in,1.64192E+18,1.6974E+18,ayuastria144876,https://twitter.com/ayuastria144876/status/1698120724098252930,,,,,,,,,,,,,,,
Sat Sep 02 23:47:48 +0000 2023,1.69812E+18,@WongAlasRoban @anak_5okin Yang berkelahi khan orang pusat partai yg punya kepentingan pileg,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:47:34 +0000 2023,1.69812E+18,@MinmonPS7 kecewa sich..,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:47:17 +0000 2023,1.69812E+18,@hasyimmah demokrat jumawa karena merasa AHY pinter,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:47:06 +0000 2023,1.69812E+18,@msaid_didu Wkwkwkwk omong jujur ae knp...ini akibat CAPRES balelo yg anda usung kan😁😁😁,0,0,0,0,in,4437052220,1.69775E+18,agust0430,https://twitter.com/agust0430/status/1698120397034787303,,,,,,,,,,,,,,,
Sat Sep 02 23:46:10 +0000 2023,1.69812E+18,@Demokrat_TV Gila ya. Partai demokrat. Kek yg plg tersakiti. Kmrn waktu AHY ketemu PUAN,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:46:00 +0000 2023,1.69812E+18,@OposisiCerdas Politik itu dinamis..  Spertinya manuver yg diambil Paloh,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:45:27 +0000 2023,1.69812E+18,@PKSejahtera Nah ini... Semoga @PKSejahtera menang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:45:10 +0000 2023,1.69812E+18,@lysavana1 Kalau nggak ada Presidential Threshold 20%,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:45:07 +0000 2023,1.69812E+18,@Andiarief__ @aniesbaswedan Bukannya salah satu piagam koalisi adalah menyerahkan urusan cawapres ke pak @aniesbaswedan sebagai Capres untuk menentukan?? Harusnya poin itu yg dipegang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:44:48 +0000 2023,1.69812E+18,Deklarasi pasangan bakal capres dan cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:43:59 +0000 2023,1.69812E+18,@tvOneNews Sumpah ini kumpulan orang2 tolol,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:43:17 +0000 2023,1.69812E+18,@Yurissa_Samosir @bos_sir @Prakasa_AYP2 @QianzyZ @Kang_Toniee @mustafaagus007 @BSbukit @doelpaten @MuhiqR @NohCeukenohhh @__g_h_c_g_h_c__ Waktu jadi gubernur Jakarta ada anak buahnya korupsi dibilang kelebihan bayar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:43:03 +0000 2023,1.69812E+18,@AgusYudhoyono Mimpi jd capres telah usai 😂,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:42:38 +0000 2023,1.69812E+18,@AnnisaSF1 Yang capres insialnya a yah?,0,1,0,0,in,992656777,1.69812E+18,loginpage_,https://twitter.com/loginpage_/status/1698119272189636974,,,,,,,,,,,,,,,
Sat Sep 02 23:41:59 +0000 2023,1.69812E+18,PKS itu tidak emosional. Mekanisme keputusan penting seperti penentuan bakal capres/cawapres di PKS itu harus melalui sidang Majlis Syuro. By the way,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:41:50 +0000 2023,1.69812E+18,@OmSENANGni @jansen_jsp Karena PKS Tujuan nya murni mendukung Anies Baswedan . Mau siapapun yang mengusung yang penting Anies   Kalo PD kan emang Tujuan nya mendukung AHY siapapun Capres nya yang penting AHY   Jadi ketika Anies tidak pilih AHY yaa PD mau ,0,0,0,0,in,108877640,1.69793E+18,Mochfilia,https://twitter.com/Mochfilia/status/1698119068275061121,,,,,,,,,,,,,,,
Sat Sep 02 23:41:48 +0000 2023,1.69812E+18,@panca66 @suryadelalu Modal playing victim kira2 bs gak ya AHY ttp jadi Cawapres? Ke PDI-P gak cocok Mega,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:41:20 +0000 2023,1.69812E+18,@Andiarief__ @aniesbaswedan festivalisasi kekecewaan ini bang.  Wajar dong ketika seorang Capres niat merencanakan pinangannya mengajukan proposal / surat dulu?  Tidak salah surat ini sebagai upaya melamar SALAH SATU calon Cawapresnya Mas Anies!,0,0,0,0,in,8.24283E+17,1.6974E+18,erytakbar,https://twitter.com/erytakbar/status/1698118944807383508,,,,,,,,,,,,,,,
Sat Sep 02 23:40:43 +0000 2023,1.69812E+18,@marlina_idha Capres tutik konde ( tukang tlikung konco dewe) asudahlah 😜,0,0,0,3,in,2293995271,1.69812E+18,Sugiyan36298711,https://twitter.com/Sugiyan36298711/status/1698118790389903766,,,,,,,,,,,,,,,
Sat Sep 02 23:40:40 +0000 2023,1.69812E+18,@ch_chotimah2 Yg mn kebohongan dsana. Bisa diuraikan? Mau Anies Ganjar Prabowo. Dlm urusan capres-cawapres. Tidak ada kebohongan dsitu. Yg ada kehebohan dr kebodohan,0,0,0,0,in,1.56997E+18,1.69795E+18,indrayani_budi,https://twitter.com/indrayani_budi/status/1698118775688810540,,,,,,,,,,,,,,,
Sat Sep 02 23:40:34 +0000 2023,1.69812E+18,@Salsabintuni kasian capres seumur hidup,0,0,0,0,in,1.69747E+18,1.69812E+18,SuryaMasse,https://twitter.com/SuryaMasse/status/1698118752234348602,,,,,,,,,,,,,,,
Sat Sep 02 23:40:12 +0000 2023,1.69812E+18,@VIVAcoid Kalau di pikir secara akal sehat ...nasip Anis .lebih. Untung sekarang .apa kemaren gitu aja ...kemaren GK jelas tarik ulur berapa kandidat ditolak ...SP ambil tindakan tidak mau konyol Gagal dalam capres .PT 20 % sudah. Ditangan,0,0,0,0,in,1.20766E+18,1.69812E+18,Jhon92850351,https://twitter.com/Jhon92850351/status/1698118661138170122,,,,,,,,,,,,,,,
Sat Sep 02 23:40:11 +0000 2023,1.69812E+18,@DPP_PKB @aniesbaswedan @cakimiNOW Deklarasi pasangan bakal Capres dan Cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:40:08 +0000 2023,1.69812E+18,@JazuliJuwaini Mau keluar dari koalisi juga tidak mungkin karena saat ini selain anies potensi capres hanya Ganjar dan Prabowo,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:40:00 +0000 2023,1.69812E+18,TOLAK ANIS DIBANDUNG! SETELAH DEKLARASI CAPRES CAWAPRES CAK IMIN ANIS!! https://t.co/mnLJ6HpIFz via @YouTube,0,0,0,0,in,1.56155E+18,1.69812E+18,BUKARI860980041,https://twitter.com/BUKARI860980041/status/1698118608612962372,,,,,,,,,,,,,,,
Sat Sep 02 23:39:40 +0000 2023,1.69812E+18,@DPP_PKB @aniesbaswedan @cakimiNOW Deklarasi pasangan bakal Capres dan Cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:38:37 +0000 2023,1.69812E+18,@abu_waras Nol kasus kata capres Yaman ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:38:37 +0000 2023,1.69812E+18,@Dennysiregar7 @DPP_PKB @PKSejahtera Capres ke 4? Go ahead.  https://t.co/iXUvyZijex,0,0,1,0,en,244416359,1.698E+18,alekda,https://twitter.com/alekda/status/1698118258929615191,,,,,,,,,,,,,,,
Sat Sep 02 23:38:02 +0000 2023,1.69812E+18,@Pai_C1 Indonesia belum siap dengan perbedaan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:37:46 +0000 2023,1.69812E+18,@dAsalbantani @kompascom Sandi nya capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:37:44 +0000 2023,1.69812E+18,Saya ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:36:51 +0000 2023,1.69812E+18,@cinco_zavala Pero como lo van a evitar si en capres y la asamblea legislativa hay muchos pasosos trabajando hasta diputados son. Creo que no van a tomar acciones los patos no se disparan ellos solos,0,0,0,0,es,565769558,1.698E+18,juanjos30346605,https://twitter.com/juanjos30346605/status/1698117815306248394,,,,,,,,,,,,,,,
Sat Sep 02 23:36:48 +0000 2023,1.69812E+18,Ojo ndompleng tho yo...😉 Yukz bantu Gus Yahya mengawal batasan ini.🫰😉🇲🇨💝🇲🇨  Gus Yahya: Jangan Ada Capres Bawa Nama NU https://t.co/X7sD2Sh5UQ,0,0,0,0,in,1.67147E+18,1.69812E+18,GOYsMOM17,https://twitter.com/GOYsMOM17/status/1698117801998000217,,,,,,,,,,,,,,,
Sat Sep 02 23:36:40 +0000 2023,1.69812E+18,"@CNNIndonesia Menurut saya Bawa"" nama NU jg tdk apa2 Itu menunjukkan bhw NU ada di semua lapisan bangsa",,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:36:29 +0000 2023,1.69812E+18,@panca66 Ngaku nya lama hidup di Jogja..harusnya paham sekali dgn unggah ungguh.. Unggah ungguh standar mana yg dipertontonkan capres tsb?!,0,0,0,0,in,1.62583E+18,1.69811E+18,njsusilo,https://twitter.com/njsusilo/status/1698117723283505257,,,,,,,,,,,,,,,
Sat Sep 02 23:36:05 +0000 2023,1.69812E+18,Selamat dan Sukses Deklarasi pasangan Bakal Capres dan Cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:35:34 +0000 2023,1.69812E+18,@DonyAjaaa @Cak_Hariy @cakimiNOW Seng Penting Ketum ee dadi Capres. Berpasangan dengan siapapun ngak masalah,0,0,0,0,in,1.13008E+18,1.69802E+18,AryaSom34444331,https://twitter.com/AryaSom34444331/status/1698117491606843464,,,,,,,,,,,,,,,
Sat Sep 02 23:35:14 +0000 2023,1.69812E+18,@ike_hw71 Ditunda dulu dgn ramenya hiruk pikuk Deklarasi capres/cawapres..😄😄😄,0,0,0,0,in,1.60405E+18,1.69797E+18,DimasWi76124620,https://twitter.com/DimasWi76124620/status/1698117410128339072,,,,,,,,,,,,,,,
Sat Sep 02 23:34:50 +0000 2023,1.69812E+18,Bismillah,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:34:48 +0000 2023,1.69812E+18,Alhamdulillah,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:34:29 +0000 2023,1.69812E+18,@Cak_Hariy @cakimiNOW Njih dipahami Gus Maksum ee Admin @nu_online  Yg di maksud NU tidak ada Capres Cawapres yg atas nama NU. Baju NU trlalu Besar jika hanya di Pakai 1 Partai. Jamaah NU ada di Sluruh Prtai yg ada di Indonesia. Bukan hanya di PKB. Dan Ca,0,0,0,0,in,1.13008E+18,1.69802E+18,AryaSom34444331,https://twitter.com/AryaSom34444331/status/1698117221867004350,,,,,,,,,,,,,,,
Sat Sep 02 23:32:52 +0000 2023,1.69812E+18,@GunRomli Mbok yao kalau ganjarian spartan ya postinge Ganjar bae,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:32:51 +0000 2023,1.69812E+18,@BANGSAygSUJUD @tinggipasaribu @prabowo 😂👍capres dan cawapres.😂🙏🙏🙏,0,0,0,0,in,1.67107E+18,1.69789E+18,Budisan47210021,https://twitter.com/Budisan47210021/status/1698116810732872162,,,,,,,,,,,,,,,
Sat Sep 02 23:32:47 +0000 2023,1.69812E+18,@RajaJuliAntoni @PDemokrat Pak SBY knp baru ngeh sekarang sama orang yg gak Jujur spt dia!  Kemana aja Bapak selama ini? Tonton videonya yg dengan Pak Dahlan Iskan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:31:52 +0000 2023,1.69812E+18,Deklarasi pasangan bakal capres dan cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:31:38 +0000 2023,1.69812E+18,Modiyarrrrrrrrrr!!!  Mamam tuh Copras~capres 🥳🥳🥳,0,0,0,0,in,2948530651,1.69812E+18,ewangiggs,https://twitter.com/ewangiggs/status/1698116502799753585,,,,,,,,,,,,,,,
Sat Sep 02 23:31:26 +0000 2023,1.69812E+18,@StefanAntonio__ Mas bangun mas,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:30:59 +0000 2023,1.69812E+18,Saya yakin,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:30:56 +0000 2023,1.69812E+18,@__AnakKolong Berkhianat sj masih bisa copra capres koq...Demokrasi...🤣🤣,0,0,0,1,in,1.67147E+18,1.69802E+18,GOYsMOM17,https://twitter.com/GOYsMOM17/status/1698116326261477629,,,,,,,,,,,,,,,
Sat Sep 02 23:30:55 +0000 2023,1.69812E+18,PKS Sambut PKB Dalam Koalisi Capres Anies Baswedan: Ahlan Wa Sahlan Wa Marhaban https://t.co/CLcehxjs2j,0,2,26,66,in,8.87744E+17,1.69812E+18,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1698116322562089026,,,,,,,,,,,,,,,
Sat Sep 02 23:29:59 +0000 2023,1.69812E+18,@kompascom Tujuannya untuk mengabdi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:29:39 +0000 2023,1.69812E+18,Orasi politik Ketum @anismatta dan Capres @prabowo dalam acara deklarasi kemarin makin memantapkan hati seluruh pimpinan nasional,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:29:34 +0000 2023,1.69812E+18,PBNU menekankan tak mendukung capres manapun https://t.co/KQX1Fb9wIW,26,199,48,257,in,22126902,1.69812E+18,republikaonline,https://twitter.com/republikaonline/status/1698115982517215351,,,,,,,,,,,,,,,
Sat Sep 02 23:29:33 +0000 2023,1.69812E+18,Setelah menerima surat dukungan #PrabowocapresGELORA dari 38 DPW se-Indonesia,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:29:11 +0000 2023,1.69812E+18,Opini Bawaslu yg sudah bisa diduga. Bawaslu dibentuk hanya untuk mengatasi 1 capres saja. https://t.co/d8yYOwmaaF,0,0,0,0,in,352681630,1.69812E+18,EWiyanto,https://twitter.com/EWiyanto/status/1698115886505496776,,,,,,,,,,,,,,,
Sat Sep 02 23:28:15 +0000 2023,1.69812E+18,@CNNIndonesia Siapa aja cawapres nya yang penting capres nya anies,0,0,0,0,in,2920816987,1.69787E+18,Mohjamal27,https://twitter.com/Mohjamal27/status/1698115652345799033,,,,,,,,,,,,,,,
Sat Sep 02 23:28:14 +0000 2023,1.69812E+18,@logikapolitikid @prabowo @AgusYudhoyono emg ada capres yg ga nipu😁,0,0,0,0,in,1.11848E+18,1.6979E+18,imgnw_,https://twitter.com/imgnw_/status/1698115649565077516,,,,,,,,,,,,,,,
Sat Sep 02 23:28:14 +0000 2023,1.69812E+18,@YRadianto @yusuf_dumdum Norak,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:28:00 +0000 2023,1.69812E+18,@Tan_Mar3M ente gak malu punya CAPRES dicap PENGHIANAT? atau malah bangga...hahahaha,0,0,0,0,in,329577884,1.69793E+18,brammanto,https://twitter.com/brammanto/status/1698115589733257685,,,,,,,,,,,,,,,
Sat Sep 02 23:27:33 +0000 2023,1.69812E+18,Emg paling cocok Ganjar Pranowo jadi penerus Jokowi di 2924.. Kandidat capres terbaik blass 😊 #GanjarMenang #GanjarPresiden2024   ~ Malam Minggu Malming Tidur Wasit Chelsea Ziva Mas AHY Demokrat Cawapres Deklarasi One Piece Hanif #GanjarUntukSemua #GanjarPilihanRakyat https://t.co/UKng0F6VXf,0,1,2,15,in,9.50963E+17,1.69812E+18,Faradiba9080,https://twitter.com/Faradiba9080/status/1698115475144839446,,,,,,,,,,,,,,,
Sat Sep 02 23:27:05 +0000 2023,1.69812E+18,@Rashed_Oscar @partaicomedy Dengerin konteksnya blog....... *selama pak prabowo jadi capres* ..... Lu orang Armenia y? Kok nggak paham bhs?,0,0,0,0,in,1.10069E+18,1.68086E+18,irwanmulyn,https://twitter.com/irwanmulyn/status/1698115356609700265,,,,,,,,,,,,,,,
Sat Sep 02 23:27:02 +0000 2023,1.69812E+18,@MinmonPS7 Sepakat. Poinnya pada perubahan dari yang kurang/tidak baik menjadi baik/lebih baik. Tapi mohon maaf,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:26:52 +0000 2023,1.69812E+18,@musniumar Tidak ada penghianatan tapi mereka sama2 rakus jabatan espektasinya terlalu tinggi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:26:39 +0000 2023,1.69812E+18,GM para pendukung capres/cawapres... Masih lanjutkah setelah 2 hari??🤔 https://t.co/glN6SQpvcY,0,3,0,1,in,2383287949,1.69812E+18,ariarjiwinata02,https://twitter.com/ariarjiwinata02/status/1698115250971906226,,,,,,,,,,,,,,,
Sat Sep 02 23:26:39 +0000 2023,1.69812E+18,@mangkuto78 @tvOneNews Yg punya tv one merapat ke Prabowo,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:26:23 +0000 2023,1.69812E+18,Deklarasi pasangan bakal capres dan cawapres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:26:06 +0000 2023,1.69812E+18,@Makmur13745478 Dari 3 kandidat bakal capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:26:06 +0000 2023,1.69812E+18,@rumah_haliasri @musniumar @PKSejahtera_ID Capres sesuai jumlah partai,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:25:56 +0000 2023,1.69812E+18,Strategi Pilpres kalo tidak kejutan bisa dibaca oleh musuh &amp  mudah  diantisipasi bahkan diremehkan karena pesaing tak perlu cape mikir antitesisnya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Sep 02 23:25:51 +0000 2023,1.69812E+18,Gue ga punya capres pilihan. gw ga mau tau juga,,,,,,,,,,,,,,,,,,,,,,,,
